store,product,Date,number_sold,number_sold_lag_1,number_sold_lag_7,number_sold_lag_30,number_sold_rolling_mean_7,number_sold_rolling_std_7,number_sold_rolling_mean_30,number_sold_rolling_std_30
0,0,2016-11-04,796.0,780.0,787.0,787.0,788.5714285714286,17.933740480421406,783.3666666666667,12.164060498710617
0,0,2016-11-05,785.0,796.0,764.0,788.0,791.5714285714286,14.581462465031247,783.2666666666667,12.136957902482672
0,0,2016-11-06,780.0,785.0,769.0,769.0,793.1428571428571,12.130245551633724,783.6333333333333,11.853948369814317
0,0,2016-11-07,783.0,780.0,799.0,779.0,790.8571428571429,12.348124978159865,783.7666666666667,11.822489770264843
0,0,2016-11-08,804.0,783.0,813.0,770.0,789.5714285714286,9.880235200596616,784.9,12.084044767015614
0,0,2016-11-09,783.0,804.0,799.0,780.0,787.2857142857143,9.159954252331989,785.0,12.054474058530689
0,0,2016-11-10,782.0,783.0,780.0,784.0,787.5714285714286,8.922950611714798,784.9333333333333,12.06572041759651
0,0,2016-11-11,783.0,782.0,796.0,765.0,785.7142857142857,8.199883855161769,785.5333333333333,11.473307352694759
0,0,2016-11-12,804.0,783.0,785.0,781.0,788.4285714285714,10.69044967649965,786.3,11.919702611434284
0,0,2016-11-13,787.0,804.0,780.0,782.0,789.4285714285714,10.080627342537197,786.4666666666667,11.892429737344564
0,0,2016-11-14,805.0,787.0,783.0,790.0,792.5714285714286,11.11841030089824,786.9666666666667,12.352532431508587
0,0,2016-11-15,816.0,805.0,804.0,798.0,794.2857142857143,13.780593670261108,787.5666666666667,13.307201403586351
0,0,2016-11-16,800.0,816.0,783.0,790.0,796.7142857142857,12.932056883503972,787.9,13.494187765422742
0,0,2016-11-17,802.0,800.0,782.0,783.0,799.5714285714286,11.23769167960269,788.5333333333333,13.700574700597313
0,0,2016-11-18,795.0,802.0,783.0,793.0,801.2857142857143,8.976158898522899,788.6,13.727897596281945
0,0,2016-11-19,784.0,795.0,804.0,776.0,798.4285714285714,10.937049310446604,788.8666666666667,13.551264944993381
0,0,2016-11-20,801.0,784.0,787.0,768.0,800.4285714285714,9.710083124557414,789.9666666666667,13.131912520154668
0,0,2016-11-21,797.0,801.0,805.0,791.0,799.2857142857143,9.55186344323407,790.1666666666666,13.193737629795883
0,0,2016-11-22,785.0,797.0,816.0,788.0,794.8571428571429,7.4705772072580805,790.0666666666667,13.222064457033955
0,0,2016-11-23,790.0,785.0,800.0,799.0,793.4285714285714,7.276838664726316,789.7666666666667,13.114044415044242
0,0,2016-11-24,811.0,790.0,802.0,778.0,794.7142857142857,9.499373412924387,790.8666666666667,13.47215092607442
0,0,2016-11-25,791.0,811.0,795.0,767.0,794.1428571428571,9.5991071013368,791.6666666666666,12.696275134820745
0,0,2016-11-26,805.0,791.0,784.0,775.0,797.1428571428571,9.172941575249743,792.6666666666666,12.518492068870756
0,0,2016-11-27,799.0,805.0,801.0,787.0,796.8571428571429,9.063269671754462,793.0666666666667,12.522898566464837
0,0,2016-11-28,807.0,799.0,797.0,764.0,798.2857142857143,9.84402163268926,794.5,11.50037480649557
0,0,2016-11-29,805.0,807.0,785.0,769.0,801.1428571428571,8.091735937133206,795.7,10.590008303221218
0,0,2016-11-30,802.0,805.0,790.0,799.0,802.8571428571429,6.4402011207957734,795.8,10.636307370651911
0,0,2016-12-01,776.0,802.0,811.0,813.0,797.8571428571429,11.021623767679648,794.5666666666667,10.71796214976995
0,0,2016-12-02,809.0,776.0,791.0,799.0,800.4285714285714,11.252512946855358,794.9,11.012062351875926
0,0,2016-12-03,816.0,809.0,805.0,780.0,802.0,12.6754355612252,796.1,11.29036818679222
0,0,2016-12-04,807.0,816.0,799.0,796.0,803.1428571428571,12.720437249152784,796.4666666666667,11.464287376793134
0,0,2016-12-05,824.0,807.0,807.0,785.0,805.5714285714286,14.998412614423563,797.7666666666667,12.29993925787263
0,0,2016-12-06,823.0,824.0,805.0,780.0,808.1428571428571,16.36488691710555,799.2,12.658375992158454
0,0,2016-12-07,819.0,823.0,802.0,783.0,810.5714285714286,16.561573424220658,800.4,12.775515375267
0,0,2016-12-08,809.0,819.0,776.0,804.0,815.2857142857143,7.040698017354809,800.5666666666667,12.856457744937446
0,0,2016-12-09,804.0,809.0,809.0,783.0,814.5714285714286,7.976154939518185,801.2666666666667,12.431698453430192
0,0,2016-12-10,811.0,804.0,816.0,782.0,813.8571428571429,8.050436249649694,802.2333333333333,12.001963440913343
0,0,2016-12-11,807.0,811.0,807.0,783.0,813.8571428571429,8.050436249649694,803.0333333333333,11.463535391771652
0,0,2016-12-12,822.0,807.0,824.0,804.0,813.5714285714286,7.656307701444383,803.6333333333333,11.97550181321862
0,0,2016-12-13,814.0,822.0,823.0,787.0,812.2857142857143,6.4733887497126,804.5333333333333,11.693597816125752
0,0,2016-12-14,834.0,814.0,819.0,805.0,814.4285714285714,10.373960074108652,805.5,12.872719081529352
0,0,2016-12-15,823.0,834.0,809.0,816.0,816.4285714285714,10.501700542572879,805.7333333333333,13.130468209570639
0,0,2016-12-16,816.0,823.0,804.0,800.0,818.1428571428571,9.007933011686172,806.2666666666667,13.214238228300205
0,0,2016-12-17,828.0,816.0,811.0,802.0,820.5714285714286,9.052755434261941,807.1333333333333,13.765858148875507
0,0,2016-12-18,806.0,828.0,807.0,795.0,820.4285714285714,9.306935457991813,807.5,13.576729584371453
0,0,2016-12-19,811.0,806.0,822.0,784.0,818.8571428571429,9.906707684343404,808.4,12.84013105530836
0,0,2016-12-20,820.0,811.0,814.0,801.0,819.7142857142857,9.673232581283438,809.0333333333333,12.930806128261736
0,0,2016-12-21,829.0,820.0,834.0,797.0,819.0,8.5634883857868,810.1,13.220543053178526
0,0,2016-12-22,811.0,829.0,823.0,785.0,817.2857142857143,8.826367424083786,810.9666666666667,12.341361164902297
0,0,2016-12-23,833.0,811.0,816.0,790.0,819.7142857142857,10.578504710257343,812.4,12.319314804064517
0,0,2016-12-24,825.0,833.0,828.0,811.0,819.2857142857143,10.242302568511398,812.8666666666667,12.527854023616609
0,0,2016-12-25,817.0,825.0,806.0,791.0,820.8571428571429,8.57182538765051,813.7333333333333,11.84361703062388
0,0,2016-12-26,829.0,817.0,811.0,805.0,823.4285714285714,7.785823502959527,814.5333333333333,12.042262742287814
0,0,2016-12-27,835.0,829.0,820.0,799.0,825.5714285714286,8.695921320897813,815.7333333333333,12.233175168896972
0,0,2016-12-28,836.0,835.0,829.0,807.0,826.5714285714286,9.519403742842767,816.7,12.657694947326982
0,0,2016-12-29,820.0,836.0,811.0,805.0,827.8571428571429,7.448234050860418,817.2,12.474525766686542
0,0,2016-12-30,823.0,820.0,833.0,802.0,826.4285714285714,7.253898787496868,817.9,12.177848742708221
0,0,2016-12-31,842.0,823.0,825.0,776.0,828.8571428571429,9.263343014794046,820.1,10.138183201194188
0,0,2017-01-01,850.0,842.0,817.0,809.0,833.5714285714286,10.533393610447089,821.4666666666667,11.288484621850774
0,0,2017-01-02,839.0,850.0,829.0,816.0,835.0,10.488088481712557,822.2333333333333,11.678696589229496
0,0,2017-01-03,838.0,839.0,835.0,807.0,835.4285714285714,10.549204438532195,823.2666666666667,11.655791318681999
0,0,2017-01-04,835.0,838.0,836.0,824.0,835.2857142857143,10.546947199940266,823.6333333333333,11.85103904461872
0,0,2017-01-05,835.0,835.0,820.0,823.0,837.4285714285714,8.18244345856546,824.0333333333333,12.030086803761806
0,0,2017-01-06,822.0,835.0,823.0,819.0,837.2857142857143,8.479667558637027,824.1333333333333,11.999233692019644
0,0,2017-01-07,832.0,822.0,842.0,809.0,835.8571428571429,8.395009855647878,824.9,11.730743575233639
0,0,2017-01-08,824.0,832.0,850.0,804.0,832.1428571428571,6.66904719404596,825.5666666666667,11.050615003443195
0,0,2017-01-09,849.0,824.0,839.0,811.0,833.5714285714286,9.034326074438251,826.8333333333334,11.492376283605687
0,0,2017-01-10,839.0,849.0,838.0,807.0,833.7142857142857,9.123491395201897,827.9,11.06516746528447
0,0,2017-01-11,832.0,839.0,835.0,822.0,833.2857142857143,9.123491395201805,828.2333333333333,11.031876488199222
0,0,2017-01-12,862.0,832.0,835.0,814.0,837.1428571428571,14.241120876172799,829.8333333333334,12.303863518081505
0,0,2017-01-13,854.0,862.0,822.0,834.0,841.7142857142857,13.695671891940412,830.5,13.056244377373366
0,0,2017-01-14,832.0,854.0,832.0,823.0,841.7142857142857,13.695671891940412,830.8,12.981153447513872
0,0,2017-01-15,855.0,832.0,824.0,816.0,846.1428571428571,11.908380402464447,832.1,13.394157243969497
0,0,2017-01-16,845.0,855.0,849.0,828.0,845.5714285714286,11.844227044682462,832.6666666666666,13.573130996855193
0,0,2017-01-17,844.0,845.0,839.0,806.0,846.2857142857143,11.528432760138646,833.9333333333333,12.746692156001242
0,0,2017-01-18,856.0,844.0,832.0,811.0,849.7142857142857,10.045136231283841,835.4333333333333,12.601815231416628
0,0,2017-01-19,832.0,856.0,862.0,820.0,845.4285714285714,10.325649985319096,835.8333333333334,12.281422284640398
0,0,2017-01-20,853.0,832.0,854.0,829.0,845.2857142857143,10.193368525911046,836.6333333333333,12.598531204314163
0,0,2017-01-21,845.0,853.0,832.0,811.0,847.1428571428571,8.395009855650539,837.7666666666667,11.711130377251255
0,0,2017-01-22,861.0,845.0,855.0,833.0,848.0,9.556847457902407,838.7,12.412868739544583
0,0,2017-01-23,836.0,861.0,845.0,825.0,846.7142857142857,10.578504710262207,839.0666666666667,12.153992769054186
0,0,2017-01-24,844.0,836.0,844.0,817.0,846.7142857142857,10.578504710262207,839.9666666666667,11.44245974682934
0,0,2017-01-25,852.0,844.0,856.0,829.0,846.1428571428571,10.090070555243882,840.7333333333333,11.45285187594314
0,0,2017-01-26,834.0,852.0,832.0,835.0,846.4285714285714,9.641181512276264,840.7,11.471554023953257
0,0,2017-01-27,845.0,834.0,853.0,836.0,845.2857142857143,9.19627253683257,841.0,11.462081414174673
0,0,2017-01-28,842.0,845.0,845.0,820.0,844.8571428571429,9.281317640460749,841.7333333333333,10.75409571805023
0,0,2017-01-29,854.0,842.0,861.0,823.0,843.8571428571429,7.448234050864492,842.7666666666667,10.37464858844281
0,0,2017-01-30,857.0,854.0,836.0,842.0,846.8571428571429,7.967194642813055,843.2666666666667,10.692999106209806
0,0,2017-01-31,874.0,857.0,844.0,850.0,851.1428571428571,12.785780792602589,844.0666666666667,12.028510193353647
0,0,2017-02-01,854.0,874.0,852.0,839.0,851.4285714285714,12.830395458416065,844.5666666666667,12.12203275697888
0,0,2017-02-02,851.0,854.0,834.0,838.0,853.8571428571429,10.350983390150077,845.0,12.111550485910723
0,0,2017-02-03,849.0,851.0,845.0,835.0,854.4285714285714,9.880235200609121,845.4666666666667,11.981978805368737
0,0,2017-02-04,868.0,849.0,842.0,835.0,858.1428571428571,9.299257522862343,846.5666666666667,12.49188242168232
0,0,2017-02-05,858.0,868.0,854.0,822.0,858.7142857142857,9.123491395207136,847.7666666666667,11.758147089948425
0,0,2017-02-06,866.0,858.0,857.0,832.0,860.0,9.469248474245187,848.9,11.82443408285022
0,0,2017-02-07,849.0,866.0,874.0,824.0,856.4285714285714,7.892129895410312,849.7333333333333,10.849863604223172
0,0,2017-02-08,876.0,849.0,854.0,849.0,859.5714285714286,10.659223593647631,850.6333333333333,11.859764879156307
0,0,2017-02-09,858.0,876.0,851.0,839.0,860.5714285714286,10.030904626172957,851.2666666666667,11.723637582307152
0,0,2017-02-10,864.0,858.0,849.0,832.0,862.7142857142857,8.65475371718342,852.3333333333334,11.360346441228593
0,0,2017-02-11,870.0,864.0,868.0,862.0,863.0,8.888194417334674,852.6,11.684354407985166
0,0,2017-02-12,862.0,870.0,858.0,854.0,863.5714285714286,8.638231741472838,852.8666666666667,11.808043235771104
0,0,2017-02-13,870.0,862.0,866.0,832.0,864.1428571428571,8.952254305101048,854.1333333333333,11.527278990286964
0,0,2017-02-14,876.0,870.0,849.0,855.0,868.0,6.9282032303011745,854.8333333333334,12.199726772911996
0,0,2017-02-15,848.0,876.0,876.0,845.0,864.0,9.237604307052564,854.9333333333333,12.128431496903682
0,0,2017-02-16,878.0,848.0,858.0,844.0,866.8571428571429,10.123052428815246,856.0666666666667,12.6489288992873
0,0,2017-02-17,857.0,878.0,864.0,856.0,865.8571428571429,10.776959550040345,856.1,12.650064740206249
0,0,2017-02-18,888.0,857.0,870.0,832.0,868.4285714285714,13.685237092797147,857.9666666666667,13.095098670715739
0,0,2017-02-19,875.0,888.0,862.0,853.0,870.2857142857143,13.54885340432138,858.7,13.41936326154143
0,0,2017-02-20,878.0,875.0,870.0,845.0,871.4285714285714,13.854688049636737,859.8,13.608820668977252
0,0,2017-02-21,852.0,878.0,876.0,861.0,868.0,15.416441439807775,859.5,13.680466820038525
0,0,2017-02-22,879.0,852.0,848.0,836.0,872.4285714285714,12.972498382581623,860.9333333333333,13.382781869816801
0,0,2017-02-23,879.0,879.0,878.0,844.0,872.5714285714286,13.04935685335041,862.1,13.381278738971181
0,0,2017-02-24,878.0,879.0,857.0,852.0,875.5714285714286,11.148350294375053,862.9666666666667,13.545538350165012
0,0,2017-02-25,892.0,878.0,888.0,834.0,876.1428571428571,11.964232409278788,864.9,13.4070233781575
0,0,2017-02-26,869.0,892.0,875.0,845.0,875.2857142857143,12.270755012296753,865.7,12.884500177654575
0,0,2017-02-27,878.0,869.0,878.0,842.0,875.2857142857143,12.270755012296753,866.9,12.262502416621114
0,0,2017-02-28,888.0,878.0,852.0,854.0,880.4285714285714,7.502380574598044,868.0333333333333,12.595793861003976
0,0,2017-03-01,876.0,888.0,879.0,857.0,880.0,7.681145747894032,868.6666666666666,12.49919537641813
0,0,2017-03-02,883.0,876.0,879.0,874.0,880.5714285714286,7.742892286011295,868.9666666666667,12.737355686541036
0,0,2017-03-03,879.0,883.0,878.0,854.0,880.7142857142857,7.696628822964501,869.8,12.54069238589501
0,0,2017-03-04,873.0,879.0,892.0,851.0,878.0,6.271629240772896,870.5333333333333,12.036534423161244
0,0,2017-03-05,876.0,873.0,869.0,849.0,879.0,5.033222956885657,871.4333333333333,11.361408768097812
0,0,2017-03-06,871.0,876.0,878.0,868.0,878.0,5.887840577584528,871.5333333333333,11.343335680840266
0,0,2017-03-07,882.0,871.0,888.0,858.0,877.1428571428571,4.4507891221563485,872.3333333333334,11.20139564376805
0,0,2017-03-08,873.0,882.0,876.0,866.0,876.7142857142857,4.715728494991577,872.5666666666667,11.137644564143352
0,0,2017-03-09,889.0,873.0,883.0,849.0,877.5714285714286,6.320789583015998,873.9,10.600422893340394
0,0,2017-03-10,894.0,889.0,879.0,876.0,879.7142857142857,8.901578244248805,874.5,11.214983819398974
0,0,2017-03-11,882.0,894.0,873.0,858.0,881.0,8.406346808635647,875.3,10.847373748599091
0,0,2017-03-12,881.0,882.0,876.0,864.0,881.7142857142857,8.118174789024687,875.8666666666667,10.679446367348008
0,0,2017-03-13,896.0,881.0,871.0,870.0,885.2857142857143,8.118174789025295,876.7333333333333,11.227838964667825
0,0,2017-03-14,882.0,896.0,882.0,862.0,885.2857142857143,8.118174789025295,877.4,10.912188692896963
0,0,2017-03-15,887.0,882.0,873.0,870.0,887.2857142857143,6.047431568181507,877.9666666666667,10.955972496029627
0,0,2017-03-16,873.0,887.0,889.0,876.0,885.0,8.000000000025217,877.8666666666667,10.988185923321534
0,0,2017-03-17,872.0,873.0,894.0,848.0,881.8571428571429,8.194074514138373,878.6666666666666,9.513450852706555
0,0,2017-03-18,878.0,872.0,882.0,878.0,881.2857142857143,8.320943170007142,878.6666666666666,9.513450852706555
0,0,2017-03-19,899.0,878.0,881.0,857.0,883.8571428571429,10.66815465813673,880.0666666666667,9.303070806847153
0,0,2017-03-20,880.0,899.0,896.0,888.0,881.5714285714286,9.253056123219055,879.8,9.181690926855001
0,0,2017-03-21,883.0,880.0,882.0,875.0,881.7142857142857,9.268482179146506,880.0666666666667,9.153606160828453
0,0,2017-03-22,892.0,883.0,887.0,878.0,882.4285714285714,9.91391518453285,880.5333333333333,9.398214552884006
0,0,2017-03-23,880.0,892.0,873.0,852.0,883.4285714285714,9.126100716413017,881.4666666666667,7.704603788687912
0,0,2017-03-24,890.0,880.0,872.0,879.0,886.0,7.810249675932771,881.8333333333334,7.8436591273577445
0,0,2017-03-25,891.0,890.0,878.0,879.0,887.8571428571429,7.104659772051316,882.2333333333333,7.998634941036924
0,0,2017-03-26,881.0,891.0,899.0,878.0,885.2857142857143,5.468524655258272,882.3333333333334,7.962556050101722
0,0,2017-03-27,865.0,881.0,880.0,892.0,883.1428571428571,9.406178314097057,881.4333333333333,8.348790262727222
0,0,2017-03-28,882.0,865.0,883.0,869.0,883.0,9.416297927904868,881.8666666666667,8.01177294658067
0,0,2017-03-29,893.0,882.0,892.0,878.0,883.1428571428571,9.581728644139487,882.3666666666667,8.227302458738428
0,0,2017-03-30,890.0,893.0,880.0,888.0,884.5714285714286,9.778499251902167,882.4333333333333,8.28244230738433
0,0,2017-03-31,867.0,890.0,890.0,876.0,881.2857142857143,11.382944635366643,882.1333333333333,8.677093639198828
0,0,2017-04-01,886.0,867.0,891.0,883.0,880.5714285714286,10.814452411138179,882.2333333333333,8.704669113082511
0,0,2017-04-02,888.0,886.0,881.0,879.0,881.5714285714286,11.178210096109991,882.5333333333333,8.744390648668979
0,0,2017-04-03,882.0,888.0,865.0,873.0,884.0,8.504900548138984,882.8333333333334,8.55845350733531
0,0,2017-04-04,888.0,882.0,882.0,876.0,884.8571428571429,8.57182538766361,883.2333333333333,8.508346139140563
0,0,2017-04-05,886.0,888.0,893.0,871.0,883.8571428571429,7.840675383957151,883.7333333333333,8.199803754336843
0,0,2017-04-06,874.0,886.0,890.0,882.0,881.5714285714286,8.079957567098283,883.4666666666667,8.386085903569649
0,0,2017-04-07,886.0,874.0,867.0,873.0,884.2857142857143,4.956957592297027,883.9,8.159403291258938
0,0,2017-04-08,884.0,886.0,886.0,889.0,884.0,4.898979485607351,883.7333333333333,8.102504224811293
0,0,2017-04-09,869.0,884.0,888.0,894.0,881.2857142857143,7.087883692505717,882.9,8.293537159808732
0,0,2017-04-10,872.0,869.0,882.0,882.0,879.8571428571429,7.883074092208319,882.5666666666667,8.528586143648488
0,0,2017-04-11,904.0,872.0,888.0,881.0,882.1428571428571,11.922367933563091,883.3333333333334,9.374703060455001
0,0,2017-04-12,886.0,904.0,886.0,896.0,882.1428571428571,11.922367933563091,883.0,9.082001906029783
0,0,2017-04-13,900.0,886.0,874.0,882.0,885.8571428571429,12.966991059735687,883.6,9.593819849819248
0,0,2017-04-14,888.0,900.0,886.0,887.0,886.1428571428571,12.992671927280115,883.6333333333333,9.607767451533158
0,0,2017-04-15,893.0,888.0,884.0,873.0,887.4285714285714,13.189100839435328,884.3,9.5381267589296
0,0,2017-04-16,879.0,893.0,869.0,872.0,888.8571428571429,11.260973484114983,884.5333333333333,9.309740295425014
0,0,2017-04-17,877.0,879.0,872.0,878.0,889.5714285714286,10.11364001169378,884.5,9.33569346188258
0,0,2017-04-18,873.0,877.0,904.0,899.0,885.1428571428571,9.511897312134849,883.6333333333333,9.14814220197564
0,0,2017-04-19,876.0,873.0,886.0,880.0,883.7142857142857,10.094788848963905,883.5,9.23169204054573
0,0,2017-04-20,894.0,876.0,900.0,883.0,882.8571428571429,8.629958891941056,883.8666666666667,9.42752146218624
0,0,2017-04-21,869.0,894.0,888.0,892.0,880.1428571428571,9.668308563372692,883.1,9.675243915686352
0,0,2017-04-22,891.0,869.0,893.0,880.0,879.8571428571429,9.245333443234221,883.4666666666667,9.761759781075812
0,0,2017-04-23,875.0,891.0,879.0,890.0,879.2857142857143,9.428932172051887,882.9666666666667,9.799659858065098
0,0,2017-04-24,871.0,875.0,877.0,891.0,878.4285714285714,9.930712341994333,882.3,9.913940028918303
0,0,2017-04-25,880.0,871.0,873.0,881.0,879.4285714285714,9.641181512282328,882.2666666666667,9.920140896314711
0,0,2017-04-26,890.0,880.0,876.0,865.0,881.4285714285714,10.244626930873563,883.1,9.458985875533548
0,0,2017-04-27,873.0,890.0,894.0,882.0,878.4285714285714,8.941609528086763,882.8,9.636138874789618
0,0,2017-04-28,868.0,873.0,869.0,893.0,878.2857142857143,9.123491395210811,881.9666666666667,9.803177997517452
0,0,2017-04-29,883.0,868.0,891.0,890.0,877.1428571428571,7.64697263474754,881.7333333333333,9.688006568164706
0,0,2017-04-30,864.0,883.0,875.0,867.0,875.5714285714286,9.144345117034385,881.6333333333333,9.859297496620693
0,0,2017-05-01,883.0,864.0,871.0,886.0,877.2857142857143,9.268482179146131,881.5333333333333,9.828646847405222
0,0,2017-05-02,876.0,883.0,880.0,888.0,876.7142857142857,9.196272536838752,881.1333333333333,9.800539511326715
0,0,2017-05-03,878.0,876.0,890.0,882.0,875.0,7.2111025509544495,881.0,9.815540106720505
0,0,2017-05-04,860.0,878.0,873.0,888.0,873.1428571428571,9.209208641892149,880.0666666666667,10.438434726560219
0,0,2017-05-05,860.0,860.0,868.0,886.0,872.0,10.376254944200298,879.2,10.993414956882978
0,0,2017-05-06,868.0,860.0,883.0,874.0,869.8571428571429,9.209208641891722,879.0,11.144814783214148
0,0,2017-05-07,876.0,868.0,864.0,886.0,871.5714285714286,9.05275543427273,878.6666666666666,11.077573907611006
0,0,2017-05-08,891.0,876.0,883.0,884.0,872.7142857142857,11.02594343227846,878.9,11.265908292525577
0,0,2017-05-09,873.0,891.0,876.0,869.0,872.2857142857143,10.934872133308351,879.0333333333333,11.1679446858485
0,0,2017-05-10,887.0,873.0,878.0,872.0,873.5714285714286,12.177262183516117,879.5333333333333,11.17797505978646
0,0,2017-05-11,867.0,887.0,860.0,904.0,874.5714285714286,11.118410300912041,878.3,10.39943632426733
0,0,2017-05-12,840.0,867.0,860.0,886.0,871.7142857142857,16.67047575521276,876.7666666666667,12.419904306753804
0,0,2017-05-13,872.0,840.0,868.0,900.0,872.2857142857143,16.59030124013638,875.8333333333334,11.641434125835163
0,0,2017-05-14,870.0,872.0,876.0,888.0,871.4285714285714,16.521270561090482,875.2333333333333,11.455109786915841
0,0,2017-05-15,863.0,870.0,891.0,893.0,867.4285714285714,14.222718245331372,874.2333333333333,11.156205427502485
0,0,2017-05-16,864.0,863.0,873.0,879.0,866.1428571428571,14.040757000362293,873.7333333333333,11.27075352662258
0,0,2017-05-17,877.0,864.0,887.0,877.0,864.7142857142857,11.912378515860095,873.7333333333333,11.27075352662258
0,0,2017-05-18,863.0,877.0,867.0,873.0,864.1428571428571,11.880355935039127,873.4,11.439797442159719
0,0,2017-05-19,864.0,863.0,840.0,876.0,867.5714285714286,5.503245795535784,873.0,11.554966091672942
0,0,2017-05-20,882.0,864.0,872.0,894.0,869.0,7.702813338884925,872.6,10.997178321500577
0,0,2017-05-21,859.0,882.0,870.0,869.0,867.4285714285714,8.541216596758845,872.2666666666667,11.25850891498976
0,0,2017-05-22,877.0,859.0,863.0,891.0,869.4285714285714,8.960229588915972,871.8,10.73312629201745
0,0,2017-05-23,860.0,877.0,864.0,875.0,868.8571428571429,9.476788686569622,871.3,10.926557333982558
0,0,2017-05-24,852.0,860.0,877.0,871.0,865.2857142857143,10.546947199946528,870.6666666666666,11.48111893303151
0,0,2017-05-25,871.0,852.0,863.0,880.0,866.4285714285714,10.69044967651411,870.3666666666667,11.345615386841628
0,0,2017-05-26,854.0,871.0,864.0,890.0,865.0,11.690451944515695,869.1666666666666,11.09856571453832
0,0,2017-05-27,867.0,854.0,882.0,873.0,862.8571428571429,9.15475416436097,868.9666666666667,11.081153099897724
0,0,2017-05-28,872.0,867.0,859.0,868.0,864.7142857142857,9.551863443248088,869.1,11.093179016406442
0,0,2017-05-29,850.0,872.0,877.0,883.0,860.8571428571429,9.209208641891074,868.0,11.301510426992252
0,0,2017-05-30,884.0,850.0,860.0,864.0,864.2857142857143,12.658518682628657,868.6666666666666,11.64217462012319
0,0,2017-05-31,855.0,884.0,852.0,883.0,864.7142857142857,12.216304483699624,867.7333333333333,11.57563831066043
0,0,2017-06-01,847.0,855.0,871.0,876.0,861.2857142857143,13.462469878831808,866.7666666666667,12.062147499480567
0,0,2017-06-02,879.0,847.0,854.0,878.0,864.8571428571429,14.484803202318238,866.8,12.095596234838402
0,0,2017-06-03,863.0,879.0,867.0,860.0,864.2857142857143,14.465064646881434,866.9,12.049753181061977
0,0,2017-06-04,861.0,863.0,872.0,860.0,862.7142857142857,14.079705083504281,866.9333333333333,12.031376604066601
0,0,2017-06-05,855.0,861.0,850.0,868.0,863.4285714285714,13.43945860588922,866.5,12.224198725607014
0,0,2017-06-06,856.0,855.0,884.0,876.0,859.4285714285714,10.03090462617418,865.8333333333334,12.233597980177395
0,0,2017-06-07,851.0,856.0,855.0,891.0,858.8571428571429,10.431180365130198,864.5,11.557204052780506
0,0,2017-06-08,851.0,851.0,847.0,873.0,859.4285714285714,9.761440174793329,863.7666666666667,11.696398895677184
0,0,2017-06-09,855.0,851.0,879.0,887.0,856.0,4.58257569499387,862.7,10.93917351730634
0,0,2017-06-10,858.0,855.0,863.0,867.0,855.2857142857143,3.5923198500563847,862.4,10.94059192751899
0,0,2017-06-11,843.0,858.0,861.0,840.0,852.7142857142857,4.9904671028976875,862.5,10.740673580640715
0,0,2017-06-12,852.0,843.0,855.0,872.0,852.2857142857143,4.889249625975666,861.8333333333334,10.75136986729328
0,0,2017-06-13,849.0,852.0,856.0,870.0,851.2857142857143,4.715728494987223,861.1333333333333,10.884133765093228
0,0,2017-06-14,856.0,849.0,851.0,863.0,852.0,5.033222956881001,860.9,10.917717331223022
0,0,2017-06-15,849.0,856.0,851.0,864.0,851.7142857142857,5.15474815793833,860.4,11.11258993991776
0,0,2017-06-16,838.0,849.0,855.0,877.0,849.2857142857143,7.016986193404583,859.1,11.381624634062014
0,0,2017-06-17,862.0,838.0,858.0,863.0,849.8571428571429,7.946247991548818,859.0666666666667,11.37126849242331
0,0,2017-06-18,842.0,862.0,843.0,864.0,849.7142857142857,8.097618697602696,858.3333333333334,11.745383049898594
0,0,2017-06-19,856.0,842.0,852.0,882.0,850.2857142857143,8.420496535543451,857.4666666666667,10.86510813167452
0,0,2017-06-20,848.0,856.0,849.0,859.0,850.1428571428571,8.4543592587805,857.1,10.99639439341401
0,0,2017-06-21,859.0,848.0,856.0,877.0,850.5714285714286,8.866738273986975,856.5,10.344913792760316
0,0,2017-06-22,845.0,859.0,849.0,860.0,850.0,9.110433579162782,856.0,10.530743170568174
0,0,2017-06-23,834.0,845.0,838.0,852.0,849.4285714285714,10.064080399422995,855.4,11.254424417350055
0,0,2017-06-24,832.0,834.0,862.0,871.0,845.1428571428571,10.205040771265223,854.1,11.636298736118137
0,0,2017-06-25,841.0,832.0,842.0,854.0,845.0,10.263202878909754,853.6666666666666,11.879664842996617
0,0,2017-06-26,818.0,841.0,856.0,867.0,839.5714285714286,13.125765283823776,852.0333333333333,13.27035413434353
0,0,2017-06-27,844.0,818.0,848.0,872.0,839.0,12.780193008466327,851.1,12.793721520540347
0,0,2017-06-28,813.0,844.0,859.0,850.0,832.4285714285714,12.607631853472268,849.8666666666667,14.56432422840789
0,0,2017-06-29,823.0,813.0,845.0,884.0,829.2857142857143,11.657819774943544,847.8333333333334,13.876507891564897
0,0,2017-06-30,847.0,823.0,834.0,855.0,831.1428571428571,13.434142714609512,847.5666666666667,13.810748770775945
0,0,2017-07-01,829.0,847.0,832.0,847.0,830.7142857142857,13.450084085427372,846.9666666666667,14.221119150240913
0,0,2017-07-02,830.0,829.0,841.0,879.0,829.1428571428571,12.66791973752964,845.3333333333334,13.191777306566074
0,0,2017-07-03,828.0,830.0,818.0,863.0,830.5714285714286,11.731114508833002,844.1666666666666,13.122981508728895
0,0,2017-07-04,839.0,828.0,844.0,861.0,829.8571428571429,10.89997815639221,843.4333333333333,12.759535537264405
